PG.ProteinAccessions,PG.Genes,[1] HF_RCF20200718_52ITDR_0nM_1.raw.PG.Quantity,[2] HF_RCF20200718_52ITDR_0nM_2.raw.PG.Quantity,[3] HF_RCF20200718_52ITDR_0nM_3.raw.PG.Quantity,[4] HF_RCF20200718_52ITDR_0nM_4.raw.PG.Quantity,[5] HF_RCF20200718_52ITDR_0nM_5.raw.PG.Quantity,[6] HF_RCF20200718_52ITDR_2nM_1.raw.PG.Quantity,[7] HF_RCF20200718_52ITDR_2nM_2.raw.PG.Quantity,[8] HF_RCF20200718_52ITDR_2nM_3.raw.PG.Quantity,[9] HF_RCF20200718_52ITDR_2nM_4.raw.PG.Quantity,[10] HF_RCF20200718_52ITDR_2nM_5.raw.PG.Quantity,[11] HF_RCF20200718_52ITDR_20uM_1.raw.PG.Quantity,[12] HF_RCF20200718_52ITDR_20uM_2.raw.PG.Quantity,[13] HF_RCF20200718_52ITDR_20uM_3.raw.PG.Quantity,[14] HF_RCF20200718_52ITDR_20uM_4.raw.PG.Quantity,[15] HF_RCF20200718_52ITDR_20uM_5.raw.PG.Quantity,[16] HF_RCF20200718_52ITDR_40nM_1.raw.PG.Quantity,[17] HF_RCF20200718_52ITDR_40nM_2.raw.PG.Quantity,[18] HF_RCF20200718_52ITDR_40nM_3.raw.PG.Quantity,[19] HF_RCF20200718_52ITDR_40nM_4.raw.PG.Quantity,[20] HF_RCF20200718_52ITDR_40nM_5.raw.PG.Quantity,[21] HF_RCF20200718_52ITDR_800nM_1.raw.PG.Quantity,[22] HF_RCF20200718_52ITDR_800nM_2.raw.PG.Quantity,[23] HF_RCF20200718_52ITDR_800nM_3.raw.PG.Quantity,[24] HF_RCF20200718_52ITDR_800nM_4.raw.PG.Quantity,[25] HF_RCF20200718_52ITDR_800nM_5.raw.PG.Quantity
Q9C0C9,UBE2O,197748.5938,190923.6719,200060.1719,211756.1875,209267.4063,204286.625,211688.25,207479.1719,206768.125,214353.7813,197507.0781,192452.1875,184583.3281,202403.2656,204652.9063,203362.7656,194621.2031,199617.3281,204516.4844,204541.25,198562.8906,237684.2813,218454.875,204376.5,203991.7656
Q9C0D3,ZYG11B,38753.90625,39774.09375,38542.54688,37296.54688,41414.60938,36823.35938,39088.10547,39119.75781,40223.875,40376.23828,35761.09375,39500.17188,40264.17578,42047.54297,40279.70703,38623.47266,37339.53906,40719.35156,40646.02344,40757.03516,40979.03125,39462.52734,40961.79688,46036.12109,40519.81641
Q9C0D5,TANC1,18522.39258,21656.67578,23340.69336,21152.84375,19068.00391,18547.00195,19689.82227,19814.79102,22635.19727,20377.38086,20392.55859,20789.73242,19460.12305,20858.69531,22952.38867,26260.27344,23793.16211,20606.29883,20850.6543,20782.64648,20900.875,23684.72266,25017.87305,17226.13281,21391.51758
Q9C0E2,XPO4,121750.3359,119564.1016,116739.0625,111403.4844,122893.9688,121913.625,112280.125,121024.6016,116607.5156,121187.9453,115090.8203,112809.0391,112714.3828,110770.2813,117578.375,100010.3594,111724.7656,109962.7188,118978.6406,126793.8281,117177.0625,118868.5078,108121.5547,123540.4766,123436.8203
Q9C0F1,CEP44,59548.71484,63090.82422,64151.70703,58479.83984,64507.45703,58316.875,60295.40625,61237.59766,60268.75391,65581.23438,52458.07813,57540.02734,57459.99219,61180.39844,59144.46094,64232.03906,61260.58203,63702.46484,61198.91797,63498.96875,60576.05469,53769.83594,62139.17188,62030.78516,67882.125
Q9C0I1,MTMR12,10568.86621,11598.22266,11093.86816,10463.4668,9388.743164,11316.52539,12204.0918,11677.22266,10446.27344,10596.35645,11092.75879,10610.83203,11377.4502,11987.42676,10001.55859,10711.95996,11359.6084,11060.73438,11680.49316,12332.77148,9724.957031,9693.553711,11087.91406,11448.16992,10247.83008
Q9C0J8,WDR33,48755.23438,57446.63672,65771.60938,78789.71094,67884.52344,75661.71875,73270.60156,65059.97266,79497.27344,72347.89063,68129.10938,69562.41406,67825.75,66632.15625,74584.14063,60229.50391,63667.24219,63055.64844,82284.57813,74433.3125,73229.03125,94872.49219,85823.54688,76596.96875,83785.30469
Q9GZL7,WDR12,545487.25,527588.25,541519.125,514755.9063,545081.625,558725.4375,530187.375,525215.625,517847.125,547884.5625,543708.0625,496798.2813,525347,539000.75,542883.3125,506916,485415.5313,515364.375,528795.1875,549648.125,520517.4688,554035.8125,515037.25,576548.6875,583205.4375
Q9GZN8,C20orf27,283072.9063,264254,263085.9688,229019.6875,233108.4063,252603.8281,236153.5938,259085.75,243383.0781,233776.0938,205106.0313,217818.2188,278553.4063,237999.0781,224672.5156,248328.2813,230774.0781,261957.8438,264792.0313,254363.0938,232550.125,248648.3906,219758.3594,261923.9375,230323.9688
Q9GZP4,PITHD1,693340,641821.5625,670424.5,695667.1875,673031.25,724114.875,715207.125,751636.9375,702908,758950.25,736060.3125,651997.5625,696209,701343.8125,780463.5625,646983.9375,669472.125,719474.8125,712113.3125,817101.375,670142.0625,748201,715379.3125,726576.875,566906.9375
Q9GZQ3,COMMD5,90913.92188,81360.99219,80011.46094,76372.22656,84493.17969,86015.45313,80148.96875,82807.48438,80417.84375,79161.73438,79548.32813,80315.27344,80419.51563,81788.73438,79419.40625,78456,79043.19531,81545.28906,82968.51563,84304.57813,79659.23438,87689.73438,85325.5625,82305.03125,79652.60938
Q9GZR1,SENP6,5854.529297,3553.398438,4359.939453,5200.581543,6018.079102,5628.04834,5286.050781,6779.97998,6249.347656,5451.478027,5156.060547,4323.04541,5750.401855,4611.743164,6722.486328,4831.112793,4034.094482,5937.30127,5455.115234,5246.098633,5210.743652,6629.061523,4550.47998,5698.152344,6073.251465
Q9GZR2,REXO4,22238.34961,19202.23828,19244.92383,21722.22656,19391.24219,17105.90234,21546.11133,17512.26563,19271.53516,18284.49609,16967.3457,17673.125,18276.35156,19373.94727,20379.11719,20820.21484,21737.05273,18080.39063,15927.90234,15977.30469,17849.36328,21246.7207,22077.04688,16785.97656,21991.88281
Q9GZR7,DDX24,89623.46875,89224.60156,90512.53906,100049.3984,90994.46875,80706.78125,95400.08594,89563.89844,96490.91406,91714.48438,89966.61719,95733.52344,88582.79688,92355.5625,99824.39063,95532.16406,94338.625,87712.09375,92077.875,86084.74219,88200.47656,98495.85938,105160.125,83064.97656,95623.91406
Q9GZS1,POLR1E,47679.33203,43336.58594,49579.09766,54856.69531,42966.85938,42318.88672,54191.57422,49341.96875,52159.1875,50144.19531,47307.83594,49511.80469,48719.82813,52238.15234,60563.34375,48533.24609,48182.32031,45083.33203,48676.97656,41325.94922,44413.91016,50196.10938,55920.04297,46397.85938,52542.19922
Q9GZS3,WDR61,183773.5469,165784.3594,189312.2031,163785.4375,179035.7813,182549.8438,175676.7344,181709.4219,172074.75,191587.8281,180911.1406,170242.5938,156510.2813,178511.125,182464.6875,172143.3281,165356.25,160443.2031,164450.6094,188052.4063,178888.375,146404.0938,141433.1406,165173.8281,194425.6719
Q9GZT3,SLIRP,210992.3125,242558.1875,218824.9375,252182.6406,212765,228452.6875,229279.5938,234208.2344,207649.6563,207454.1563,193821.4688,225853.4688,249174.625,239208.3438,223718.3906,236055.4375,242614.0781,239851.3125,203362.4063,205252.9063,222111.0313,298174.3125,307297.4375,233272.7344,209751.4219
Q9GZT4,SRR,20306.8418,17201.35938,21018.26563,21817.48438,19786.1543,18375.98047,18579.63867,13096.98242,17924.74805,18980.53125,16738.20117,19313.03516,17465.80078,18290.89453,19755.76953,20974.83203,21691.69727,19285.76758,17912.39453,17919.9375,17377.19531,19230.12305,19895.8457,15784.43359,21998.16211
Q9GZT8,NIF3L1,153881.4063,161926.1563,151912.8281,168642.0469,153857.4688,165013.6875,154542.4063,167729.5938,160530.1875,168093.9219,145812.5938,159981.2656,173813.5938,154236.8125,153917.5469,154420.6719,161410.6719,173448.3438,177149.5156,163333.5,163754.7188,216916.0156,188339.5313,154592.1875,155655.1094
Q9GZT9,EGLN1,34595.77734,31396.41406,35835.57813,36388.92578,33248.91406,31672.84375,34920.04297,34692.08203,28829.16797,27482.61328,31660.70508,32801.01953,33953.37109,37154.89063,31988.31055,40095.60547,37285.22656,33642.06641,33746.79688,34999.26563,33318.625,32287.71875,38669.88672,34023.52344,33406.90234
Q9GZU8,FAM192A,485138.7813,583985.8125,553723,478751.8438,551038.125,516795.375,516828.4375,520955.5,551724,621257.875,501940.8438,502350.25,568357.25,554224.5,512789.25,465508.25,522320.0938,550500.4375,526144.5625,545698,547756.6875,419772.2188,400237.875,579801.6875,533402.4375
Q9GZX9,TWSG1,62085.89063,64797.49219,62428.79688,79998.07813,87539.60156,86762.19531,74035.23438,76010.45313,65977.28125,80610.05469,59919.58984,59762.44531,79886.6875,82331.39844,84394.60938,66804.66406,68224.42188,74136.75,87170.96875,84325.72656,86932.30469,84017.26563,81197.29688,67353.36719,57296.89844
Q9GZZ1,NAA50,560683.875,509809.8438,565998.875,590467.375,561070.25,545774.5,560697.3125,569199.9375,578641.125,599008.125,574653.75,570934.5,491979.7188,563930.625,598266.875,610940.5625,544825.3125,521791.125,519050.5938,562262.9375,547918.4375,525586.0625,515163.2813,530211.8125,581661.125
Q9GZZ9,UBA5,212281.9688,215441.625,202445.7656,207691.4375,213175.2344,229028.8594,194931.4688,211729.9688,205315.3438,226720.75,215301.6094,218385.4063,221399.2656,194984.6406,211259.6719,192191.0938,218453.9844,217124.5,209169.9219,211974.1094,211664.125,247848.3594,234817.8125,213073.0313,232211.9375
Q9H000,MKRN2,83878.74219,88113.03125,83848.03125,88998.875,89247.07813,104209.6875,87112.875,75874.20313,82285.39063,92787.0625,83200.83594,79705.89844,81532.28125,88430.71094,86364.16406,82154.29688,79703.78125,90296.86719,97555.57813,80892.57813,95356.07031,82006.85938,86393.28125,86694.39844,83129.48438
Q9H008,LHPP,38210.08594,34682.33594,35135.07422,34170.64063,39540.81641,40721.73047,37288.07031,37574.00781,33719.58594,46979.77344,37156.12109,36118.97656,38425.53516,38699.55859,47039.875,32032.66406,35945.80469,37785.05859,38766.10547,40914.04688,39571.04297,42856.43359,36265.94141,38871.55469,40609.28516
Q9H063,MAF1,25863.51563,28321.80469,31554.51563,28349.35938,31614.74414,28917.20898,34054.25,23356.24023,32289.16211,24787.88477,31836.95898,17945.57031,21217.94922,29164.2793,31226.5332,32982.26563,29548.91016,28543.79297,26359.33984,28691.00977,31661.15625,16051.70605,19570.99609,27565.69922,29494.37109
Q9H074,PAIP1,819315.8125,843879.4375,800277.375,853705.25,824902.0625,884111.8125,899863.75,871034.375,862935.6875,910002.375,803301.125,831864.1875,814856.875,856364.625,836898.8125,823118.625,861446.25,877470.625,902497.5625,900259,808854.875,932787.125,895820.625,856021.3125,870826.5625
Q9H078,CLPB,22839.08203,22280.39844,28655.30273,25084.81055,25014.12305,22998.40625,23370.57813,23830.41016,24835.0332,21726.15625,15680.23145,20453.86719,21398.69531,24001.2793,22069.48438,27958.43555,23837.24219,24109.52148,21435.09375,21522.35156,21676.77539,21698.16016,26000.55078,21897.68164,31283.64063
Q9H081,MIS12,20844.78906,14393.18652,22786.64844,13624.27148,21611.06445,20585.91797,19338.11914,20551.15625,20436.72461,21834.11719,22539.35352,23005.9043,14242.80762,21122.71875,21143.57422,22903.93164,17380.36133,12077.09082,15523.59863,20271.10547,21087.18945,4433.803223,7223.083496,18700.9668,23633.33984
Q9H0A0,NAT10,241676.875,199684.1875,225487.3125,243891.75,215697.6563,139427.3906,179331.5313,200780.3125,154680.2969,184790.5625,232989.9531,219860.3438,136587.5,183605.3125,207927.125,245772.7188,152971.1563,171724.7031,163935.0625,122611.7813,320675.3438,107175.7422,155548.8438,129997.7969,113523.7031
Q9H0A8,COMMD4,16510.85156,14970.68066,18207.21484,14331.7959,16264.44629,15134.87305,16907.26758,16552.67188,16273.08105,17919.11719,15920.08398,16365.78027,13805.32031,17160.17773,16907.68164,16879.52734,15007.77734,16038.55762,15232.35742,17690.10742,17528.4375,12109.29199,13874.20508,17064.17383,18235.75
Q9H0B6,KLC2,31859.9707,24836.37109,29557.66797,26800.38867,29031.49609,28347.68359,28988.29492,27745.39844,29870.68164,29569.84766,25855.01367,28125.23633,25000.53516,31058.23438,30742.83008,32159.68945,25762.54492,25632.01367,24881.98438,26520.70898,29018.89648,61186.71484,22164.53516,24976,32200.12695
Q9H0C8,ILKAP,114038.0078,117291.625,118519.1094,135759.5156,102964.0078,111485.2109,116642.3516,118559.9766,109828.7969,110790.5234,117534.9844,111471.3594,107722.4375,121679.2266,127365.3125,129894.7422,128177.9844,117098.0781,108732.1563,110652.4453,109887.1406,142011.6719,147942.7344,100675.4141,125593.7578
Q9H0D6,XRN2,260449.6563,252794.0156,246199.5625,218533.3438,265445,253680.3906,247364.4063,231664.875,242178.25,256631.2344,275368.125,244211.5469,245680.2969,252723.2344,240833.4219,263885.9063,250669.7344,236628.5625,234452.3594,257962.4688,263078.6875,219412.5469,200140.7188,247540.0625,252980.5
Q9H0E2,TOLLIP,260856.3125,232399.0156,248775.6094,279411.6875,227841.4844,267792.5625,281327.75,278997.125,228703.0625,249155.4531,228329.4375,257956.0938,242444.0625,226687.6875,205542.5938,289337.125,228774.0156,254796.3125,253736.1719,258718.8594,232792.7656,274404.7813,293482.0625,250851.6719,237973.0938
Q9H0E3,SAP130,44537.44141,45710.95313,46090.48438,45650.46484,45584.9375,45666.36719,42819.97266,42295.97656,45973.71094,44855.375,44030.04297,42544.26563,45503.00391,40360.90625,44443.83203,34309.35547,42156.37891,43305.25391,46296.26563,45262.25781,45589.53516,54925.23438,46161.69141,48600.44922,53855.28516
Q9H0E9,BRD8,146753.9531,152874.4531,147736.2813,147911.1563,136036.9219,145023,134773.875,145129.7188,136533.6563,145371.6719,143292.875,138713.0625,141034.0313,135924.8594,139019.1406,140541.1719,140313.125,147736.2031,151244.5,143812.1094,140476.6719,172445.625,153649.2813,146601.6719,140201.1094
Q9H0F7,ARL6,8469.37793,8632.744141,9175.795898,7260.20166,7509.893066,8092.628418,10346.06738,7656.364746,8388.732422,6715.879883,8758.396484,9181.004883,7829.947266,8441.462891,8757.881836,10459.5791,9039.84082,8690.755859,7027.859375,8753.477539,8587.811523,8979.177734,10880.47656,6811.17334,8031.94043
Q9H0G5,NSRP1,7966.40918,8747.685547,9865.567383,6871.67627,8583.088867,8339.638672,10375.62695,7804.01709,8397.931641,7208.872559,10512.32715,9282.668945,9292.849609,8488.005859,8430.964844,8662.395508,8541.904297,8044.847656,8171.126953,8297.853516,8554.924805,5220.415039,5464.40918,8734.202148,7005.952148
Q9H0H0,INTS2,19377.08594,21038.51563,21691.40234,25791.10352,17606.24805,18719.06641,21320.50977,21100.92188,19544.25391,20529.95508,19006.35352,22113.45508,21550.8125,21149.27148,20391.15234,25904.29492,22904.79883,23670.36523,22602.88086,20286.95117,21720.15625,27436.76563,29333.09375,20463.70508,18664.56055
Q9H0H5,RACGAP1,22545.61523,28225.56836,28657.94727,30992.73047,23330.16992,26450.95508,28416.17383,28188.11719,23424.12305,26070.05664,27144.40039,31324.49023,20181.33594,23648.21875,25935.46484,31692.07227,28470.11719,29043.11133,22592.36133,26765.43359,25326.37695,27282.73828,33466.78125,25076.26172,26294.54492
Q9H0K6,PUS7L,57367.61328,57681.73828,63027.16016,67265.50781,60178.97656,58010.08984,66444.55469,62830.57813,61751.97656,61518.44922,62415.08203,56837.63672,54389.32031,62939.85547,60985.28906,61778.26172,57913.90625,58224.51953,65241.20313,55401.32813,60838.17188,57492.07813,61330.97266,56736.51953,58902.13281
Q9H0L4,CSTF2T,185553.8125,174853.4219,179290.8594,152064.4219,161556.7031,177085.6563,150782.375,168553.1875,153324.1094,173673.1563,170750.2031,150066.2969,171997.625,154582.25,159945.9219,175299.2656,166214.2188,172398.6719,177303.0313,175825.2344,181788.6094,115148.7266,131525.1094,183399.9063,161675.2656
Q9H0N5,PCBD2,56653.13672,60541.42969,58263.49609,67356.46875,65936.48438,65714.0625,60718.60156,62910.80859,62029.36328,64462.75,60707.99609,56884.69531,68648.29688,64519.77344,64029.84375,59885.57422,59890.24609,64265.15625,67516.69531,61504.92969,60069.07031,83355.125,74279.10938,69303.4375,66818.10156
Q9H0P0,NT5C3A,17877.27344,19433.10352,21700.99414,22592.29688,19458.0625,18868.25781,21523.25195,18990.11133,23688.46094,18824.39063,18538.58789,22000.47266,17293.67188,20144.30664,25051.27734,21167.15625,22338.68359,17892.62695,17489.11523,18715.70117,21297.12891,14782.25684,18793.20703,18677.91797,20893.72852
Q9H0R4,HDHD2,68119,62480.01953,69130.39063,61604.25781,66655.23438,66317.64063,63745.78906,68452.65625,51067.86719,67898.69531,62885.41016,60928.74609,66065.51563,63017.28906,59447.96094,41020.78906,61222.69922,66582.21094,65382.44531,66226.28125,63155.61328,80690.76563,69316.51563,64621.71875,62546.78516
Q9H0S4,DDX47,50941.51953,52040.07422,53814.71875,57756.92578,48063.80859,53593.625,54414.53516,52732.18359,54613.29297,49847.13281,47758.21484,58482.28125,52938.96094,54671.53516,55542.95703,65808.54688,55717.65234,49201.27734,46923.21484,49545.4375,53573.98047,51054.52734,57530.14453,49790.10156,53489.45703
Q9H0U4,RAB1B,715416.8125,667222.9375,750264,761910.6875,715105.0625,730627.75,719052.9375,769020.625,708377.5625,737408.375,695629,644879.4375,650580.75,696315.625,715407.5625,666819.375,658460.1875,654573.6875,709050.625,752867.0625,672290.625,756861.8125,734542.375,710433.5,641848.375
Q9H0W5,CCDC8,3804.292725,4307.739746,4317.864258,3244.100342,4396.569824,3669.366699,3993.817139,4132.006348,4067.234863,4176.706543,4058.657959,3666.436768,4170.868164,4736.817871,3881.990234,3655.576172,4841.589844,5101.390625,3992.981934,4007.676514,4317.367188,2343.583008,2900.366699,4517.155273,4104.470703
Q9H0W8,SMG9,27973.83594,27582.60938,32065.56445,29201.02344,31350.06641,31861.92383,30099.10938,32529.04297,33797.35938,33351.09375,24555.99805,30039.66602,33833.16797,29997.32422,30896.79883,25243.31445,31226.16016,33466.50391,34350.6875,31394.07227,34997.80859,36974.10156,36253.3125,36275.55469,34858.74609
Q9H0W9,C11orf54,700389.0625,680321.5,704099.5,731914.5,685335.125,733559.875,631252.375,676952.75,678955.5,688479.8125,660241.875,691273.3125,742305,673792.125,697737.9375,623965.9375,703464.5625,791026.875,748293.8125,690414,664083.4375,904151.6875,814019.6875,749972.5,710424
Q9H0Y0,ATG10,11296.72754,6928.476074,8093.947266,10433.13379,10169.3125,8038.403809,7452.63916,8794.355469,6995.783691,8891.655273,10137.24121,8845.895508,4967.500488,6157.775879,9245.395508,Filtered,Filtered,11051.14258,8499.990234,6816.214355,9130.761719,8399.637695,10671.19141,8083.925293,10691.44141
Q9H0Z9,RBM38,35208.28906,36413.33594,36173.77734,36910.68359,35944.375,39870.95313,35307.28906,38970.41406,34113.27344,39350.72656,32061.90625,31607.37695,36500.08203,36464.92188,36083.01953,35506.98828,38154.66406,39937.01563,37599.16406,37389.74609,36242.22266,44559.1875,39868.59375,37152.19531,38383.74609
Q9H173,SIL1,43511.60547,44291.87891,44301.42188,46658.56641,43501.62891,43445.98828,43847.42969,43730.83984,43204.93359,43504.81641,39352.00781,43441.72266,39164.60156,44682.96875,44555.35156,49166.89844,45658.72656,42216.98438,42351.19531,42777.66797,43265.65625,48277.23438,47600.35938,39466.80859,43838.44531
Q9H1A4,ANAPC1,100661.7344,97075.42969,106875.7109,115868.4297,102497.2422,103101.6719,108745.25,102350.7969,101475.0469,104525.4297,96603.9375,98769.97656,103249.2656,99250.72656,102633.125,110542.2969,107048.8984,107214.4688,104699.0625,107131.625,106561.2344,121205.5,120994.5234,102116.0234,109458.1328
Q9H1B7,IRF2BPL,50512.85547,54895.75781,56907.40234,59646.63281,54240.98438,55335.22656,56286.66797,56013.73828,55669.42969,56477.58203,54554.12891,58544.57031,47809.97656,58386.07422,58848.6875,59024.17969,56862.90625,57409.55859,57120.51953,58273.23828,58748.34375,58557.55078,58148.54297,58147.67188,64887.91406
Q9H1D9,POLR3F,83604.97656,87420.07031,78701.79688,84539.03125,104272.6641,80025.50781,59469.78906,77643.99219,59601.51953,92140.78906,71365.53125,83736.92188,105756.6016,102493.5234,93412.61719,73485,62806.61328,79263.375,91479.8125,72573.52344,81008.51563,117483.4141,106226.6563,117901.9844,83978.21094
Q9H1E3,NUCKS1,176061.75,199696.5469,191658.125,183914.4844,199794.4219,212521.9219,197819.1563,181013.5156,201154.0156,188742.7188,247235.1094,184935.4063,232841.9063,208398.1563,218625.5156,164411.9063,195220.7813,203588.4688,211502.2656,218853.375,222767.3281,191659.5938,178572.4063,226591.875,197717.5156
Q9H1H9,KIF13A,13035.15918,13425.49219,14763.78027,15085.79199,13201.8877,13940.46387,14252.30859,13235.72754,13558.02344,12586.0293,13839.59277,13417.10645,12447.39258,13559.05664,14665.51172,16116.49219,16001.21289,14165.32422,14327.15332,13689.20215,14328.49512,15455.39844,16908.70508,12277.47852,13974.96191
Q9H1I8,ASCC2,35264.39453,31593.42773,30853.61133,47446.27734,29440.94531,33553.92969,37617.90234,38825.05078,34316.95313,34456.19922,31793.52148,35046.37109,32717.26367,34013.23438,42348.27344,45121.19922,39854.18359,37766.39844,35412.24219,29048.40625,36616.02734,41398.52734,46997.31641,33352.21484,35897.82031
Q9H1J1,UPF3A,732.7593384,Filtered,989.8659668,844.0369263,Filtered,5686.996094,Filtered,7204.42627,5952.186035,630.6477051,Filtered,4123.64209,745.4212036,785.8494873,Filtered,1307.925415,7182.829102,1172.003174,Filtered,9692.046875,Filtered,5464.718262,4872.839844,374.5393982,Filtered
Q9H1K0,RBSN,71673.58594,80587.92188,81495.67188,96741.75781,66759.35938,81352.375,76121.23438,85968.125,79156.59375,76841.95313,58164.54297,83535.20313,80855.29688,89608.39844,88072.96875,93760.14063,88693.0625,75645.3125,80058.59375,83702.09375,82828.60156,86799.55469,100429.7344,84132.46875,91435.46094
Q9H1K1,ISCU,66599.14063,65632.41406,59920.39844,63763.69531,63590.75781,58297.98828,86380.55469,120739.375,61274.58984,58209.83594,84261.60938,58643.46875,63185.28906,65273.39453,63473.71094,110721.0078,55918.43359,57884.83984,69900.42188,114048.6641,55831.28906,61087.30859,65698.875,71574.16406,57525.97656
Q9H1P3,OSBPL2,26604.51172,22343.00391,27417.12891,27607.97266,26569.10156,25816.11133,24921.47461,24350.41406,22085.58594,21456.35938,25100.25391,26547.90039,20585.73047,26538.70508,24936.33008,31865.32813,27642.42383,23993.4707,24027.90039,27396.10938,25656.2832,26525.82813,28441.35547,26702.89648,28112.78906
Q9H1Y0,ATG5,62891.5,62332.29297,54381.61328,65613.64063,54480.57422,57931.94141,57245.0625,64418.29688,58498.79688,57773.64453,59778.91406,55913.48438,57781.74219,56519.03125,59333.27734,67456.5,60448.625,64122.78516,66784.96875,56836.60156,58906.94922,74178.36719,68757.1875,52709.95313,56464.66016
Q9H204,MED28,43910.30469,50344.94141,48338.83203,41425.85938,44787.88672,42347.05859,44862.19922,41836.8125,42286.27344,43134.50781,44602.23438,36230.13672,43370.07813,40620.35938,45860.38281,41362.24609,42988.875,43740.24609,43876.47656,45853.16406,40179.625,40149.52344,32592.2207,37878.08984,43070.77734
